Country;Province;Date;Retail_Recreation;Grocery_Pharmarcy;Parks;Transit_Stations;Workplaces;Residential
Netherlands;Gelderland;2020-12-13;-38;-4;8;-36;1;5
Netherlands;Gelderland;2020-12-14;21;20;1;-37;-20;8
Netherlands;Gelderland;2020-12-15;-49;-2;-7;-51;-25;12
Netherlands;Gelderland;2020-12-16;-48;-2;23;-53;-33;13
Netherlands;Gelderland;2020-12-17;-52;-3;-6;-58;-36;15
Netherlands;Gelderland;2020-12-18;-51;-2;22;-54;-33;14
Netherlands;Gelderland;2020-12-19;-60;-5;5;-46;-11;10
Netherlands;Gelderland;2020-12-20;-57;-5;26;-43;-5;6
Netherlands;Gelderland;2020-12-21;-42;8;-2;-61;-48;16
Netherlands;Gelderland;2020-12-22;-37;32;28;-59;-49;16
Netherlands;Gelderland;2020-12-23;-39;31;-4;-58;-48;15
Netherlands;Gelderland;2020-12-24;-43;26;10;-59;-59;18
Netherlands;Gelderland;2020-12-25;-85;-86;29;-71;-83;22
Netherlands;Gelderland;2020-12-26;-84;-66;-12;-59;-42;10
Netherlands;Gelderland;2020-12-27;-72;-26;-51;-56;-15;8
Netherlands;Gelderland;2020-12-28;-40;9;66;-59;-61;18
Netherlands;Gelderland;2020-12-29;-43;15;40;-62;-62;19
Netherlands;Gelderland;2020-12-30;-40;22;41;-57;-59;17
Netherlands;Gelderland;2020-12-31;-47;18;18;-60;-67;18
Netherlands;Gelderland;2021-01-01;-80;-85;19;-72;-83;24
Netherlands;Gelderland;2021-01-02;-68;-12;1;-54;-22;12
Netherlands;Gelderland;2021-01-03;-62;-15;9;-48;-6;7
Netherlands;Gelderland;2021-01-04;-52;-9;-13;-60;-37;15
Netherlands;Gelderland;2021-01-05;-51;-3;3;-60;-38;15
Netherlands;Gelderland;2021-01-06;-52;-5;7;-54;-35;14
Netherlands;Gelderland;2021-01-07;-58;-11;-22;-58;-36;16
Netherlands;Gelderland;2021-01-08;-56;-8;5;-52;-32;14
Netherlands;Gelderland;2021-01-09;-60;-5;26;-43;-10;10
Netherlands;Gelderland;2021-01-10;-59;-11;42;-38;-2;6
Netherlands;Gelderland;2021-01-11;-51;-10;-3;-53;-34;14
Netherlands;Gelderland;2021-01-12;-51;-3;17;-54;-35;14
Netherlands;Gelderland;2021-01-13;-52;-7;15;-50;-32;12
Netherlands;Gelderland;2021-01-14;-56;-10;0;-55;-35;14
Netherlands;Gelderland;2021-01-15;-57;-9;3;-51;-32;13
Netherlands;Gelderland;2021-01-16;-63;-10;4;-48;-13;10
Netherlands;Gelderland;2021-01-17;-63;-19;13;-44;-7;6
Netherlands;Groningen;2020-02-15;-2;-1;9;7;-2;0
Netherlands;Groningen;2020-02-16;-19;-17;-39;-6;-8;2
Netherlands;Groningen;2020-02-17;1;-3;2;-17;-22;3
Netherlands;Groningen;2020-02-18;3;-3;3;-17;-21;3
Netherlands;Groningen;2020-02-19;3;-7;3;-17;-21;3
Netherlands;Groningen;2020-02-20;2;-5;-9;-18;-23;3
Netherlands;Groningen;2020-02-21;0;0;13;-15;-23;2
Netherlands;Groningen;2020-02-22;-4;-4;-10;0;-5;0
Netherlands;Groningen;2020-02-23;-7;-6;-22;-8;-3;1
Netherlands;Groningen;2020-02-24;-7;-6;-9;2;2;1
Netherlands;Groningen;2020-02-25;5;8;8;4;3;0
Netherlands;Groningen;2020-02-26;2;2;11;4;4;0
Netherlands;Groningen;2020-02-27;1;3;5;-1;4;1
Netherlands;Groningen;2020-02-28;2;7;21;5;4;0
Netherlands;Groningen;2020-02-29;4;3;19;13;0;1
Netherlands;Groningen;2020-03-01;2;5;21;10;0;0
Netherlands;Groningen;2020-03-02;-3;2;1;1;4;1
Netherlands;Groningen;2020-03-03;1;4;22;2;3;0
Netherlands;Groningen;2020-03-04;-1;1;16;0;4;0
Netherlands;Groningen;2020-03-05;0;1;15;-3;4;0
Netherlands;Groningen;2020-03-06;-4;2;4;1;3;1
Netherlands;Groningen;2020-03-07;1;2;57;13;0;0
Netherlands;Groningen;2020-03-08;9;0;2;5;-2;0
Netherlands;Groningen;2020-03-09;-2;3;25;1;3;0
Netherlands;Groningen;2020-03-10;-8;-1;-7;-2;2;2
Netherlands;Groningen;2020-03-11;0;6;43;-2;3;0
Netherlands;Groningen;2020-03-12;-8;11;0;-7;2;2
Netherlands;Groningen;2020-03-13;-15;25;9;-21;-9;5
Netherlands;Groningen;2020-03-14;-20;6;36;-22;-6;5
Netherlands;Groningen;2020-03-15;-35;7;29;-28;-12;5
Netherlands;Groningen;2020-03-16;-27;12;37;-47;-39;12
Netherlands;Groningen;2020-03-17;-35;2;25;-55;-47;15
Netherlands;Groningen;2020-03-18;-41;-4;11;-58;-47;15
Netherlands;Groningen;2020-03-19;-44;-6;18;-61;-49;17
Netherlands;Groningen;2020-03-20;-48;-6;9;-60;-47;17
Netherlands;Groningen;2020-03-21;-51;-12;27;-53;-27;12
Netherlands;Groningen;2020-03-22;-62;-21;48;-55;-29;9
Netherlands;Groningen;2020-03-23;-39;-12;17;-65;-51;17
Netherlands;Groningen;2020-03-24;-47;-16;24;-65;-54;18
Netherlands;Groningen;2020-03-25;-48;-20;40;-63;-52;17
Netherlands;Groningen;2020-03-26;-51;-20;26;-66;-54;19
Netherlands;Groningen;2020-03-27;-52;-18;37;-64;-50;18
Netherlands;Groningen;2020-03-28;-56;-22;7;-58;-29;13
Netherlands;Groningen;2020-03-29;-65;-31;2;-63;-33;10
Netherlands;Groningen;2020-03-30;-46;-25;-2;-66;-54;18
Netherlands;Groningen;2020-03-31;-44;-19;54;-64;-53;17
Netherlands;Groningen;2020-04-01;-48;-21;5;-65;-52;17
Netherlands;Groningen;2020-04-02;-50;-22;3;-69;-53;19
Netherlands;Groningen;2020-04-03;-51;-17;11;-65;-50;18
Netherlands;Groningen;2020-04-04;-52;-19;40;-51;-28;12
Netherlands;Groningen;2020-04-05;-56;-21;108;-45;-26;7
Netherlands;Groningen;2020-04-06;-37;-18;75;-59;-52;15
Netherlands;Groningen;2020-04-07;-39;-16;64;-59;-52;16
Netherlands;Groningen;2020-04-08;-41;-15;86;-57;-50;14
Netherlands;Groningen;2020-04-09;-42;-11;51;-62;-51;16
Netherlands;Groningen;2020-04-10;-44;-10;49;-61;-57;18
Netherlands;Groningen;2020-04-11;-47;-7;64;-46;-24;10
Netherlands;Groningen;2020-04-12;-75;-61;97;-47;-27;7
Netherlands;Groningen;2020-04-13;-62;-50;12;-76;-84;23
Netherlands;Groningen;2020-04-14;-43;-17;19;-63;-51;16
Netherlands;Groningen;2020-04-15;-42;-18;65;-58;-48;15
Netherlands;Groningen;2020-04-16;-44;-16;60;-61;-49;17
Netherlands;Groningen;2020-04-17;-45;-14;63;-59;-46;16
Netherlands;Groningen;2020-04-18;-47;-14;70;-43;-18;10
Netherlands;Groningen;2020-04-19;-54;-21;112;-43;-21;7
Netherlands;Groningen;2020-04-20;-33;-15;62;-57;-48;15
Netherlands;Groningen;2020-04-21;-36;-12;57;-60;-48;16
Netherlands;Groningen;2020-04-22;-38;-14;75;-56;-46;14
Netherlands;Groningen;2020-04-23;-39;-10;93;-56;-47;15
Netherlands;Groningen;2020-04-24;-41;-9;60;-57;-45;15
Netherlands;Groningen;2020-04-25;-41;-7;52;-44;-19;9
Netherlands;Groningen;2020-04-26;-47;-11;112;-39;-19;6
Netherlands;Groningen;2020-04-27;-36;-20;143;-62;-78;19
Netherlands;Groningen;2020-04-28;-36;-12;8;-57;-49;14
Netherlands;Groningen;2020-04-29;-35;-11;27;-54;-47;14
Netherlands;Groningen;2020-04-30;-38;-10;31;-58;-48;16
Netherlands;Groningen;2020-05-01;-44;-13;5;-59;-45;16
Netherlands;Groningen;2020-05-02;-41;-10;29;-44;-16;10
Netherlands;Groningen;2020-05-03;-47;-16;102;-37;-17;6
Netherlands;Groningen;2020-05-04;-23;-13;60;-57;-54;15
Netherlands;Groningen;2020-05-05;-37;-14;107;-61;-71;19
Netherlands;Groningen;2020-05-06;-30;-9;83;-51;-42;12
Netherlands;Groningen;2020-05-07;-33;-7;89;-55;-43;13
Netherlands;Groningen;2020-05-08;-34;-3;127;-51;-39;12
Netherlands;Groningen;2020-05-09;-36;1;140;-30;-7;6
Netherlands;Groningen;2020-05-10;-49;-11;45;-40;-1;4
Netherlands;Groningen;2020-05-11;-30;-11;31;-54;-41;13
Netherlands;Groningen;2020-05-12;-33;-9;28;-55;-41;14
Netherlands;Groningen;2020-05-13;-32;-8;41;-52;-39;12
Netherlands;Groningen;2020-05-14;-34;-8;45;-55;-39;12
Netherlands;Groningen;2020-05-15;-36;-5;56;-53;-36;12
Netherlands;Groningen;2020-05-16;-37;-6;55;-38;-6;8
Netherlands;Groningen;2020-05-17;-41;-8;135;-37;-7;5
Netherlands;Groningen;2020-05-18;-22;-8;77;-51;-39;12
Netherlands;Groningen;2020-05-19;-24;-3;81;-51;-39;12
Netherlands;Groningen;2020-05-20;-13;13;132;-44;-36;8
Netherlands;Groningen;2020-05-21;-41;-18;259;-59;-77;16
Netherlands;Groningen;2020-05-22;-25;2;73;-57;-54;14
Netherlands;Groningen;2020-05-23;-30;-3;75;-34;-3;7
Netherlands;Groningen;2020-05-24;-45;-10;34;-47;-9;5
Netherlands;Groningen;2020-05-25;-13;-1;75;-48;-39;11
Netherlands;Groningen;2020-05-26;-14;1;130;-44;-37;10
Netherlands;Groningen;2020-05-27;-18;0;89;-47;-35;10
Netherlands;Groningen;2020-05-28;-20;1;86;-50;-36;11
Netherlands;Groningen;2020-05-29;-25;3;121;-45;-33;9
Netherlands;Groningen;2020-05-30;-27;6;145;-24;10;4
Netherlands;Groningen;2020-05-31;-52;-22;195;-29;3;3
Netherlands;Groningen;2020-06-01;-12;-20;;-54;-75;14
Netherlands;Groningen;2020-06-02;-11;7;169;-40;-35;8
Netherlands;Groningen;2020-06-03;-15;-1;120;-43;-33;8
Netherlands;Groningen;2020-06-04;-24;-3;14;-52;-34;11
Netherlands;Groningen;2020-06-05;-27;-7;18;-51;-30;10
Netherlands;Groningen;2020-06-06;-21;-2;29;-33;8;6
Netherlands;Groningen;2020-06-07;-30;-9;38;-40;0;5
Netherlands;Groningen;2020-06-08;-11;-4;68;-44;-35;9
Netherlands;Groningen;2020-06-09;-11;-2;86;-43;-34;9
Netherlands;Groningen;2020-06-10;-14;-3;75;-44;-33;8
Netherlands;Groningen;2020-06-11;-19;-5;33;-50;-34;10
Netherlands;Groningen;2020-06-12;-16;-4;134;-41;-29;7
Netherlands;Groningen;2020-06-13;-24;-7;91;-26;10;4
Netherlands;Groningen;2020-06-14;-27;-6;90;-30;8;3
Netherlands;Groningen;2020-06-15;-13;-6;61;-46;-35;9
Netherlands;Groningen;2020-06-16;-9;-1;110;-41;-33;8
Netherlands;Groningen;2020-06-17;-9;-4;135;-39;-31;7
Netherlands;Groningen;2020-06-18;-18;-6;47;-48;-34;9
Netherlands;Groningen;2020-06-19;-14;-2;125;-40;-30;6
Netherlands;Groningen;2020-06-20;-15;0;145;-19;12;2
Netherlands;Groningen;2020-06-21;-21;-6;172;-21;19;0
Netherlands;Groningen;2020-06-22;-2;1;;-41;-35;7
Netherlands;Groningen;2020-06-23;1;5;200;-35;-35;6
Netherlands;Groningen;2020-06-24;-5;0;216;-34;-32;5
Netherlands;Groningen;2020-06-25;-7;0;196;-39;-33;7
Netherlands;Groningen;2020-06-26;-16;-4;;-37;-32;5
Netherlands;Groningen;2020-06-27;-21;-7;91;-23;4;4
Netherlands;Groningen;2020-06-28;-14;-1;;-23;8;1
Netherlands;Groningen;2020-06-29;-4;-3;;-43;-34;8
Netherlands;Groningen;2020-06-30;-4;0;69;-41;-34;8
Netherlands;Groningen;2020-07-01;1;-1;110;-36;-31;6
Netherlands;Groningen;2020-07-02;-5;-3;82;-40;-33;7
Netherlands;Groningen;2020-07-03;-10;-4;121;-36;-31;5
Netherlands;Groningen;2020-07-04;-19;-9;41;-32;3;4
Netherlands;Groningen;2020-07-05;-18;-7;89;-28;3;2
Netherlands;Groningen;2020-07-06;-2;-5;;-43;-42;7
Netherlands;Groningen;2020-07-07;0;-5;110;-41;-42;7
Netherlands;Groningen;2020-07-08;-2;-7;112;-39;-39;6
Netherlands;Groningen;2020-07-09;-13;-12;29;-50;-41;9
Netherlands;Groningen;2020-07-10;-14;-8;95;-43;-38;6
Netherlands;Groningen;2020-07-11;-18;-10;111;-17;4;2
Netherlands;Groningen;2020-07-12;-12;-8;201;-16;8;-1
Netherlands;Groningen;2020-07-13;-1;-7;;-40;-44;5
Netherlands;Groningen;2020-07-14;-7;-9;93;-48;-45;8
Netherlands;Groningen;2020-07-15;-5;-9;131;-44;-41;6
Netherlands;Groningen;2020-07-16;-4;-7;138;-48;-43;7
Netherlands;Groningen;2020-07-17;-12;-10;;-45;-40;4
Netherlands;Groningen;2020-07-18;-21;-13;;-19;3;0
Netherlands;Groningen;2020-07-19;-13;-8;199;-21;6;-1
Netherlands;Groningen;2020-07-20;8;-1;;-46;-49;7
Netherlands;Groningen;2020-07-21;7;-2;204;-47;-50;7
Netherlands;Groningen;2020-07-22;1;-9;205;-45;-47;7
Netherlands;Groningen;2020-07-23;0;-5;193;-48;-48;7
Netherlands;Groningen;2020-07-24;-9;-8;182;-47;-46;6
Netherlands;Groningen;2020-07-25;-17;-11;140;-24;-2;1
Netherlands;Groningen;2020-07-26;-3;-3;215;-19;5;0
Netherlands;Groningen;2020-07-27;7;-4;;-52;-53;9
Netherlands;Groningen;2020-07-28;7;-3;199;-50;-52;9
Netherlands;Groningen;2020-07-29;4;-7;197;-47;-51;8
Netherlands;Groningen;2020-07-30;2;-6;239;-49;-51;7
Netherlands;Groningen;2020-07-31;-16;-12;;-46;-49;5
Netherlands;Groningen;2020-08-01;-22;-13;218;-24;-3;1
Netherlands;Groningen;2020-08-02;-9;-6;229;-21;3;-1
Netherlands;Groningen;2020-08-03;6;-4;;-51;-53;8
Netherlands;Groningen;2020-08-04;12;-1;250;-45;-52;8
Netherlands;Groningen;2020-08-05;4;-3;278;-44;-49;6
Netherlands;Groningen;2020-08-06;-6;-5;263;-49;-51;7
Netherlands;Groningen;2020-08-07;-19;-10;;-49;-50;6
Netherlands;Groningen;2020-08-08;-30;-13;;-19;-4;1
Netherlands;Groningen;2020-08-09;-15;-4;292;-13;4;-1
Netherlands;Groningen;2020-08-10;-1;-1;;-45;-48;7
Netherlands;Groningen;2020-08-11;-2;-2;281;-47;-47;7
Netherlands;Groningen;2020-08-12;-7;-6;284;-44;-45;6
Netherlands;Groningen;2020-08-13;-9;-7;224;-47;-45;8
Netherlands;Groningen;2020-08-14;-13;-8;168;-46;-43;8
Netherlands;Groningen;2020-08-15;-17;-7;170;-16;0;2
Netherlands;Groningen;2020-08-16;-11;-2;212;-18;4;0
Netherlands;Groningen;2020-08-17;-2;-2;;-41;-38;7
Netherlands;Groningen;2020-08-18;0;-1;;-39;-36;6
Netherlands;Groningen;2020-08-19;-2;-3;;-35;-35;5
Netherlands;Groningen;2020-08-20;-4;-3;;-40;-35;6
Netherlands;Groningen;2020-08-21;-10;-5;;-38;-32;4
Netherlands;Groningen;2020-08-22;-16;-8;;-22;2;3
Netherlands;Groningen;2020-08-23;-12;-3;;-25;2;2
Netherlands;Groningen;2020-08-24;0;-2;;-38;-34;6
Netherlands;Groningen;2020-08-25;-3;-2;;-40;-34;6
Netherlands;Groningen;2020-08-26;-9;-8;;-40;-32;7
Netherlands;Groningen;2020-08-27;-2;-1;;-37;-30;5
Netherlands;Groningen;2020-08-28;-11;-5;;-35;-29;5
Netherlands;Groningen;2020-08-29;-11;-5;;-17;3;2
Netherlands;Groningen;2020-08-30;-12;-3;;-17;3;1
Netherlands;Groningen;2020-08-31;0;-1;;-28;-30;4
Netherlands;Groningen;2020-09-01;1;0;;-28;-31;4
Netherlands;Groningen;2020-09-02;0;-4;;-27;-29;3
Netherlands;Groningen;2020-09-03;-16;-10;;-36;-31;7
Netherlands;Groningen;2020-09-04;-9;-2;;-26;-27;3
Netherlands;Groningen;2020-09-05;-13;-6;;-15;1;1
Netherlands;Groningen;2020-09-06;-13;-3;;-15;0;1
Netherlands;Groningen;2020-09-07;-2;-1;;-28;-31;5
Netherlands;Groningen;2020-09-08;-5;-2;;-30;-31;5
Netherlands;Groningen;2020-09-09;-7;-7;;-31;-28;5
Netherlands;Groningen;2020-09-10;-6;-2;;-29;-26;4
Netherlands;Groningen;2020-09-11;-9;-4;141;-22;-25;3
Netherlands;Groningen;2020-09-12;-12;-6;130;-14;2;1
Netherlands;Groningen;2020-09-13;-3;-3;183;-10;2;-1
Netherlands;Groningen;2020-09-14;-2;-3;187;-24;-25;3
Netherlands;Groningen;2020-09-15;0;0;223;-23;-25;3
Netherlands;Groningen;2020-09-16;-7;-5;138;-27;-24;3
Netherlands;Groningen;2020-09-17;-11;-4;118;-31;-23;4
Netherlands;Groningen;2020-09-18;-13;-5;134;-24;-22;3
Netherlands;Groningen;2020-09-19;-14;-8;152;-12;3;1
Netherlands;Groningen;2020-09-20;-2;0;207;-5;5;-1
Netherlands;Groningen;2020-09-21;-3;0;138;-27;-25;4
Netherlands;Groningen;2020-09-22;-2;-1;152;-25;-25;4
Netherlands;Groningen;2020-09-23;-8;-1;75;-29;-23;5
Netherlands;Groningen;2020-09-24;-11;-1;56;-32;-22;6
Netherlands;Groningen;2020-09-25;-11;1;64;-28;-20;4
Netherlands;Groningen;2020-09-26;-13;-4;57;-18;2;2
Netherlands;Groningen;2020-09-27;-16;-4;65;-20;0;2
Netherlands;Groningen;2020-09-28;-10;-2;42;-32;-21;6
Netherlands;Groningen;2020-09-29;-14;-4;39;-35;-23;7
Netherlands;Groningen;2020-09-30;-9;-2;66;-32;-24;6
Netherlands;Groningen;2020-10-01;-17;-3;33;-36;-23;8
Netherlands;Groningen;2020-10-02;-16;-1;67;-31;-21;6
Netherlands;Groningen;2020-10-03;-19;-4;37;-25;-1;5
Netherlands;Groningen;2020-10-04;-22;-6;60;-24;1;4
Netherlands;Groningen;2020-10-05;-16;-7;33;-35;-26;8
Netherlands;Groningen;2020-10-06;-17;-6;34;-36;-26;8
Netherlands;Groningen;2020-10-07;-16;-6;37;-36;-24;7
Netherlands;Groningen;2020-10-08;-29;-14;-8;-42;-25;10
Netherlands;Groningen;2020-10-09;-20;-3;44;-34;-23;6
Netherlands;Groningen;2020-10-10;-24;-8;18;-28;-1;5
Netherlands;Groningen;2020-10-11;-33;-17;-2;-35;-6;5
Netherlands;Groningen;2020-10-12;-7;-7;55;-44;-41;9
Netherlands;Groningen;2020-10-13;-6;-5;76;-46;-41;9
Netherlands;Groningen;2020-10-14;-14;-10;55;-47;-40;9
Netherlands;Groningen;2020-10-15;-29;-7;38;-52;-42;12
Netherlands;Groningen;2020-10-16;-31;-6;63;-47;-41;10
Netherlands;Groningen;2020-10-17;-34;-7;70;-35;-5;7
Netherlands;Groningen;2020-10-18;-41;-11;66;-37;-8;5
Netherlands;Groningen;2020-10-19;-23;-6;48;-39;-27;9
Netherlands;Groningen;2020-10-20;-23;-2;34;-41;-27;10
Netherlands;Groningen;2020-10-21;-27;-7;17;-39;-25;9
Netherlands;Groningen;2020-10-22;-28;-2;43;-42;-25;10
Netherlands;Groningen;2020-10-23;-27;1;51;-37;-22;8
Netherlands;Groningen;2020-10-24;-31;-3;33;-36;-5;7
Netherlands;Groningen;2020-10-25;-39;-8;36;-39;-8;6
Netherlands;Groningen;2020-10-26;-19;-5;28;-39;-24;8
Netherlands;Groningen;2020-10-27;-23;-4;20;-38;-26;9
Netherlands;Groningen;2020-10-28;-24;-6;23;-40;-23;9
Netherlands;Groningen;2020-10-29;-30;-4;10;-43;-24;10
Netherlands;Groningen;2020-10-30;-34;-6;-4;-39;-22;10
Netherlands;Groningen;2020-10-31;-30;-3;35;-38;-3;7
Netherlands;Groningen;2020-11-01;-41;-11;38;-39;-7;5
Netherlands;Groningen;2020-11-02;-24;-10;20;-39;-25;9
Netherlands;Groningen;2020-11-03;-22;-5;43;-40;-24;9
Netherlands;Groningen;2020-11-04;-24;-7;38;-40;-23;9
Netherlands;Groningen;2020-11-05;-32;-6;16;-45;-24;11
Netherlands;Groningen;2020-11-06;-32;-3;34;-39;-22;9
Netherlands;Groningen;2020-11-07;-31;-4;58;-38;-4;7
Netherlands;Groningen;2020-11-08;-37;-6;110;-34;-7;4
Netherlands;Groningen;2020-11-09;-24;-7;18;-41;-24;10
Netherlands;Groningen;2020-11-10;-24;-2;14;-44;-25;10
Netherlands;Groningen;2020-11-11;-24;1;20;-40;-23;9
Netherlands;Groningen;2020-11-12;-32;-7;12;-44;-23;11
Netherlands;Groningen;2020-11-13;-33;-3;20;-39;-21;9
Netherlands;Groningen;2020-11-14;-33;-3;8;-41;-4;8
Netherlands;Groningen;2020-11-15;-45;-13;33;-41;-10;6
Netherlands;Groningen;2020-11-16;-26;-8;1;-41;-23;9
Netherlands;Groningen;2020-11-17;-25;-4;14;-41;-23;10
Netherlands;Groningen;2020-11-18;-23;-3;40;-39;-22;8
Netherlands;Groningen;2020-11-19;-32;-7;4;-45;-21;10
Netherlands;Groningen;2020-11-20;-27;0;18;-36;-19;8
Netherlands;Groningen;2020-11-21;-30;-4;-5;-40;-4;8
Netherlands;Groningen;2020-11-22;-33;-7;61;-35;-5;4
Netherlands;Groningen;2020-11-23;-17;-4;30;-38;-22;8
Netherlands;Groningen;2020-11-24;-17;0;21;-38;-22;9
Netherlands;Groningen;2020-11-25;-17;-1;34;-39;-20;8
Netherlands;Groningen;2020-11-26;-22;0;16;-42;-20;9
Netherlands;Groningen;2020-11-27;-23;1;15;-34;-19;8
Netherlands;Groningen;2020-11-28;-26;-1;10;-38;-1;6
Netherlands;Groningen;2020-11-29;-32;-6;55;-36;-2;4
Netherlands;Groningen;2020-11-30;-20;-9;-6;-42;-22;9
Netherlands;Groningen;2020-12-01;-17;-1;8;-38;-22;9
Netherlands;Groningen;2020-12-02;-18;-2;14;-39;-20;8
Netherlands;Groningen;2020-12-03;-25;-2;-3;-43;-20;10
Netherlands;Groningen;2020-12-04;-24;3;14;-34;-18;8
Netherlands;Groningen;2020-12-05;-32;-3;-1;-41;2;6
Netherlands;Groningen;2020-12-06;-43;-15;-12;-43;-7;5
Netherlands;Groningen;2020-12-07;-22;-9;-8;-37;-23;9
Netherlands;Groningen;2020-12-08;-20;-4;11;-39;-21;9
Netherlands;Groningen;2020-12-09;-23;-6;9;-40;-20;8
Netherlands;Groningen;2020-12-10;-29;-5;3;-42;-21;10
Netherlands;Groningen;2020-12-11;-31;-4;7;-37;-19;9
Netherlands;Groningen;2020-12-12;-32;-4;6;-40;-1;7
Netherlands;Groningen;2020-12-13;-40;-8;16;-42;-5;5
Netherlands;Groningen;2020-12-14;16;16;6;-35;-21;7
Netherlands;Groningen;2020-12-15;-52;-10;-5;-47;-27;12
Netherlands;Groningen;2020-12-16;-53;-10;13;-55;-37;13
Netherlands;Groningen;2020-12-17;-56;-9;-3;-59;-38;15
Netherlands;Groningen;2020-12-18;-56;-7;9;-53;-38;13
Netherlands;Groningen;2020-12-19;-61;-8;16;-46;-12;9
Netherlands;Groningen;2020-12-20;-61;-11;38;-45;-10;6
Netherlands;Groningen;2020-12-21;-46;2;-9;-61;-51;15
Netherlands;Groningen;2020-12-22;-44;14;3;-59;-52;15
Netherlands;Groningen;2020-12-23;-48;11;-30;-61;-51;15
Netherlands;Groningen;2020-12-24;-48;15;-12;-60;-58;16
Netherlands;Groningen;2020-12-25;-85;-77;3;-75;-80;19
Netherlands;Groningen;2020-12-26;-84;-66;-29;-61;-34;9
Netherlands;Groningen;2020-12-27;-73;-35;-57;-57;-20;7
Netherlands;Groningen;2020-12-28;-47;-1;28;-60;-62;16
Netherlands;Groningen;2020-12-29;-52;-4;-24;-65;-63;18
Netherlands;Groningen;2020-12-30;-46;11;18;-59;-61;16
Netherlands;Groningen;2020-12-31;-53;4;-2;-61;-66;16
Netherlands;Groningen;2021-01-01;-81;-78;1;-73;-80;21
Netherlands;Groningen;2021-01-02;-69;-19;-1;-55;-20;12
Netherlands;Groningen;2021-01-03;-63;-17;33;-51;-12;7
Netherlands;Groningen;2021-01-04;-54;-11;-17;-60;-41;15
Netherlands;Groningen;2021-01-05;-57;-13;-17;-60;-41;15
Netherlands;Groningen;2021-01-06;-58;-12;-8;-56;-39;14
Netherlands;Groningen;2021-01-07;-61;-14;-14;-59;-38;16
Netherlands;Groningen;2021-01-08;-59;-10;10;-53;-36;14
Netherlands;Groningen;2021-01-09;-63;-9;18;-48;-12;10
Netherlands;Groningen;2021-01-10;-65;-16;24;-50;-11;7
Netherlands;Groningen;2021-01-11;-56;-14;-10;-55;-37;14
Netherlands;Groningen;2021-01-12;-56;-10;16;-55;-38;14
Netherlands;Groningen;2021-01-13;-58;-15;-6;-57;-37;13
Netherlands;Groningen;2021-01-14;-60;-13;15;-58;-38;14
Netherlands;Groningen;2021-01-15;-60;-12;2;-53;-36;13
Netherlands;Groningen;2021-01-16;-65;-13;10;-51;-14;10
Netherlands;Groningen;2021-01-17;-68;-24;15;-52;-15;7
Netherlands;Limburg;2020-02-15;6;6;27;8;3;0
Netherlands;Limburg;2020-02-16;-6;1;-16;-1;-1;2
Netherlands;Limburg;2020-02-17;3;3;18;2;3;0
Netherlands;Limburg;2020-02-18;4;6;27;3;3;0
Netherlands;Limburg;2020-02-19;5;6;21;0;4;0
Netherlands;Limburg;2020-02-20;5;7;4;4;1;0
Netherlands;Limburg;2020-02-21;14;16;42;17;-6;0
Netherlands;Limburg;2020-02-22;2;1;4;54;-5;-1
Netherlands;Limburg;2020-02-23;-3;-24;6;30;-5;0
Netherlands;Limburg;2020-02-24;51;-16;87;1;-57;7
Netherlands;Limburg;2020-02-25;24;-1;117;-11;-48;6
Netherlands;Limburg;2020-02-26;-4;4;19;-25;-30;6
Netherlands;Limburg;2020-02-27;-10;-2;4;-23;-23;6
Netherlands;Limburg;2020-02-28;-6;7;19;-17;-21;4
Netherlands;Limburg;2020-02-29;-9;2;-2;-7;-4;2
Netherlands;Limburg;2020-03-01;-6;6;0;4;0;1
Netherlands;Limburg;2020-03-02;-6;1;-8;-3;2;1
Netherlands;Limburg;2020-03-03;-1;6;20;-4;2;1
Netherlands;Limburg;2020-03-04;-1;5;12;-3;2;1
Netherlands;Limburg;2020-03-05;-9;-1;-16;-6;1;2
Netherlands;Limburg;2020-03-06;-5;6;1;-3;1;2
Netherlands;Limburg;2020-03-07;1;4;32;6;2;0
Netherlands;Limburg;2020-03-08;-8;3;-14;-4;-1;1
Netherlands;Limburg;2020-03-09;-2;4;8;-4;1;1
Netherlands;Limburg;2020-03-10;-9;2;-3;-9;0;3
Netherlands;Limburg;2020-03-11;-6;4;-6;-12;-1;3
Netherlands;Limburg;2020-03-12;-7;11;5;-12;-3;3
Netherlands;Limburg;2020-03-13;-16;28;-1;-24;-9;6
Netherlands;Limburg;2020-03-14;-20;9;14;-22;-6;6
Netherlands;Limburg;2020-03-15;-32;13;27;-20;-10;5
Netherlands;Limburg;2020-03-16;-30;18;32;-42;-33;12
Netherlands;Limburg;2020-03-17;-32;13;66;-46;-39;14
Netherlands;Limburg;2020-03-18;-36;8;60;-46;-40;14
Netherlands;Limburg;2020-03-19;-43;2;18;-52;-43;16
Netherlands;Limburg;2020-03-20;-53;0;-24;-57;-43;18
Netherlands;Limburg;2020-03-21;-58;-9;-11;-48;-28;12
Netherlands;Limburg;2020-03-22;-70;-18;-3;-49;-34;10
Netherlands;Limburg;2020-03-23;-42;-7;2;-58;-46;17
Netherlands;Limburg;2020-03-24;-48;-8;30;-59;-48;18
Netherlands;Limburg;2020-03-25;-50;-12;20;-57;-48;17
Netherlands;Limburg;2020-03-26;-52;-13;9;-58;-50;19
